,hash_rate,mining_difficulty,transaction_count_24h,active_addresses_7d_avg,average_transaction_fee
2020-11-06 00:00:00,127682332.78656289,16787779609933.0,340351.0,,4.319298
2020-11-06 04:00:00,127682332.78656289,16787779609933.0,340351.0,,4.319298
2020-11-06 08:00:00,127682332.78656289,16787779609933.0,340351.0,,4.319298
2020-11-06 12:00:00,127682332.78656289,16787779609933.0,340351.0,,4.319298
2020-11-06 16:00:00,127682332.78656289,16787779609933.0,340351.0,,4.319298
2020-11-06 20:00:00,127682332.78656289,16787779609933.0,340351.0,,4.319298
2020-11-07 00:00:00,121840657.43031493,16787779609933.0,270901.0,,4.458198
2020-11-07 04:00:00,121840657.43031493,16787779609933.0,270901.0,,4.458198
2020-11-07 08:00:00,121840657.43031493,16787779609933.0,270901.0,,4.458198
2020-11-07 12:00:00,121840657.43031493,16787779609933.0,270901.0,,4.458198
2020-11-07 16:00:00,121840657.43031493,16787779609933.0,270901.0,,4.458198
2020-11-07 20:00:00,121840657.43031493,16787779609933.0,270901.0,,4.458198
2020-11-08 00:00:00,115164457.02317438,16787779609933.0,243047.0,,4.513906
2020-11-08 04:00:00,115164457.02317438,16787779609933.0,243047.0,,4.513906
2020-11-08 08:00:00,115164457.02317438,16787779609933.0,243047.0,,4.513906
2020-11-08 12:00:00,115164457.02317438,16787779609933.0,243047.0,,4.513906
2020-11-08 16:00:00,115164457.02317438,16787779609933.0,243047.0,,4.513906
2020-11-08 20:00:00,115164457.02317438,16787779609933.0,243047.0,,4.513906
2020-11-09 00:00:00,154387134.41512507,16787779609933.0,326383.0,,4.347234
2020-11-09 04:00:00,154387134.41512507,16787779609933.0,326383.0,,4.347234
2020-11-09 08:00:00,154387134.41512507,16787779609933.0,326383.0,,4.347234
2020-11-09 12:00:00,154387134.41512507,16787779609933.0,326383.0,,4.347234
2020-11-09 16:00:00,154387134.41512507,16787779609933.0,326383.0,,4.347234
2020-11-09 20:00:00,154387134.41512507,16787779609933.0,326383.0,,4.347234
2020-11-10 00:00:00,122675182.48120748,16787779609933.0,303270.0,,4.39346
2020-11-10 04:00:00,122675182.48120748,16787779609933.0,303270.0,,4.39346
2020-11-10 08:00:00,122675182.48120748,16787779609933.0,303270.0,,4.39346
2020-11-10 12:00:00,122675182.48120748,16787779609933.0,303270.0,,4.39346
2020-11-10 16:00:00,122675182.48120748,16787779609933.0,303270.0,,4.39346
2020-11-10 20:00:00,122675182.48120748,16787779609933.0,303270.0,,4.39346
2020-11-11 00:00:00,122675182.48120748,16787779609933.0,322277.0,,4.355446
2020-11-11 04:00:00,122675182.48120748,16787779609933.0,322277.0,,4.355446
2020-11-11 08:00:00,122675182.48120748,16787779609933.0,322277.0,,4.355446
2020-11-11 12:00:00,122675182.48120748,16787779609933.0,322277.0,,4.355446
2020-11-11 16:00:00,122675182.48120748,16787779609933.0,322277.0,,4.355446
2020-11-11 20:00:00,122675182.48120748,16787779609933.0,322277.0,,4.355446
2020-11-12 00:00:00,133524008.14281088,16787779609933.0,324855.0,304440.5714285714,4.35029
2020-11-12 04:00:00,133524008.14281088,16787779609933.0,324855.0,304440.5714285714,4.35029
2020-11-12 08:00:00,133524008.14281088,16787779609933.0,324855.0,304440.5714285714,4.35029
2020-11-12 12:00:00,133524008.14281088,16787779609933.0,324855.0,304440.5714285714,4.35029
2020-11-12 16:00:00,133524008.14281088,16787779609933.0,324855.0,304440.5714285714,4.35029
2020-11-12 20:00:00,133524008.14281088,16787779609933.0,324855.0,304440.5714285714,4.35029
2020-11-13 00:00:00,115998982.07406694,16787779609933.0,300040.0,298681.85714285716,4.39992
2020-11-13 04:00:00,115998982.07406694,16787779609933.0,300040.0,298681.85714285716,4.39992
2020-11-13 08:00:00,115998982.07406694,16787779609933.0,300040.0,298681.85714285716,4.39992
2020-11-13 12:00:00,115998982.07406694,16787779609933.0,300040.0,298681.85714285716,4.39992
2020-11-13 16:00:00,115998982.07406694,16787779609933.0,300040.0,298681.85714285716,4.39992
2020-11-13 20:00:00,115998982.07406694,16787779609933.0,300040.0,298681.85714285716,4.39992
2020-11-14 00:00:00,118502557.22674464,16787779609933.0,273511.0,299054.71428571426,4.452978
2020-11-14 04:00:00,118502557.22674464,16787779609933.0,273511.0,299054.71428571426,4.452978
2020-11-14 08:00:00,118502557.22674464,16787779609933.0,273511.0,299054.71428571426,4.452978
2020-11-14 12:00:00,118502557.22674464,16787779609933.0,273511.0,299054.71428571426,4.452978
2020-11-14 16:00:00,118502557.22674464,16787779609933.0,273511.0,299054.71428571426,4.452978
2020-11-14 20:00:00,118502557.22674464,16787779609933.0,273511.0,299054.71428571426,4.452978
2020-11-15 00:00:00,125178757.63388519,16787779609933.0,252715.0,300435.85714285716,4.4945699999999995
2020-11-15 04:00:00,125178757.63388519,16787779609933.0,252715.0,300435.85714285716,4.4945699999999995
2020-11-15 08:00:00,125178757.63388519,16787779609933.0,252715.0,300435.85714285716,4.4945699999999995
2020-11-15 12:00:00,125178757.63388519,16787779609933.0,252715.0,300435.85714285716,4.4945699999999995
2020-11-15 16:00:00,125178757.63388519,16787779609933.0,252715.0,300435.85714285716,4.4945699999999995
2020-11-15 20:00:00,125178757.63388519,16787779609933.0,252715.0,300435.85714285716,4.4945699999999995
2020-11-16 00:00:00,135534841.86269382,17040598812944.875,311477.0,298306.4285714286,4.377046
2020-11-16 04:00:00,135534841.86269382,17040598812944.875,311477.0,298306.4285714286,4.377046
2020-11-16 08:00:00,135534841.86269382,17040598812944.875,311477.0,298306.4285714286,4.377046
2020-11-16 12:00:00,135534841.86269382,17040598812944.875,311477.0,298306.4285714286,4.377046
2020-11-16 16:00:00,135534841.86269382,17040598812944.875,311477.0,298306.4285714286,4.377046
2020-11-16 20:00:00,135534841.86269382,17040598812944.875,311477.0,298306.4285714286,4.377046
2020-11-17 00:00:00,137334450.8705656,17596801059571.0,347772.0,304663.85714285716,4.304456
2020-11-17 04:00:00,137334450.8705656,17596801059571.0,347772.0,304663.85714285716,4.304456
2020-11-17 08:00:00,137334450.8705656,17596801059571.0,347772.0,304663.85714285716,4.304456
2020-11-17 12:00:00,137334450.8705656,17596801059571.0,347772.0,304663.85714285716,4.304456
2020-11-17 16:00:00,137334450.8705656,17596801059571.0,347772.0,304663.85714285716,4.304456
2020-11-17 20:00:00,137334450.8705656,17596801059571.0,347772.0,304663.85714285716,4.304456
2020-11-18 00:00:00,147831351.5740483,17596801059571.0,362007.0,310339.5714285714,4.275986
2020-11-18 04:00:00,147831351.5740483,17596801059571.0,362007.0,310339.5714285714,4.275986
2020-11-18 08:00:00,147831351.5740483,17596801059571.0,362007.0,310339.5714285714,4.275986
2020-11-18 12:00:00,147831351.5740483,17596801059571.0,362007.0,310339.5714285714,4.275986
2020-11-18 16:00:00,147831351.5740483,17596801059571.0,362007.0,310339.5714285714,4.275986
2020-11-18 20:00:00,147831351.5740483,17596801059571.0,362007.0,310339.5714285714,4.275986
2020-11-19 00:00:00,119839616.36476107,17596801059571.0,311061.0,308369.0,4.377878
2020-11-19 04:00:00,119839616.36476107,17596801059571.0,311061.0,308369.0,4.377878
2020-11-19 08:00:00,119839616.36476107,17596801059571.0,311061.0,308369.0,4.377878
2020-11-19 12:00:00,119839616.36476107,17596801059571.0,311061.0,308369.0,4.377878
2020-11-19 16:00:00,119839616.36476107,17596801059571.0,311061.0,308369.0,4.377878
2020-11-19 20:00:00,119839616.36476107,17596801059571.0,311061.0,308369.0,4.377878
2020-11-20 00:00:00,146956609.8487581,17596801059571.0,348026.0,315224.14285714284,4.303948
2020-11-20 04:00:00,146956609.8487581,17596801059571.0,348026.0,315224.14285714284,4.303948
2020-11-20 08:00:00,146956609.8487581,17596801059571.0,348026.0,315224.14285714284,4.303948
2020-11-20 12:00:00,146956609.8487581,17596801059571.0,348026.0,315224.14285714284,4.303948
2020-11-20 16:00:00,146956609.8487581,17596801059571.0,348026.0,315224.14285714284,4.303948
2020-11-20 20:00:00,146956609.8487581,17596801059571.0,348026.0,315224.14285714284,4.303948
2020-11-21 00:00:00,147831351.5740483,17596801059571.0,311189.0,320606.71428571426,4.377622
2020-11-21 04:00:00,147831351.5740483,17596801059571.0,311189.0,320606.71428571426,4.377622
2020-11-21 08:00:00,147831351.5740483,17596801059571.0,311189.0,320606.71428571426,4.377622
2020-11-21 12:00:00,147831351.5740483,17596801059571.0,311189.0,320606.71428571426,4.377622
2020-11-21 16:00:00,147831351.5740483,17596801059571.0,311189.0,320606.71428571426,4.377622
2020-11-21 20:00:00,147831351.5740483,17596801059571.0,311189.0,320606.71428571426,4.377622
2020-11-22 00:00:00,152205060.20049945,17596801059571.0,271125.0,323236.71428571426,4.45775
2020-11-22 04:00:00,152205060.20049945,17596801059571.0,271125.0,323236.71428571426,4.45775
2020-11-22 08:00:00,152205060.20049945,17596801059571.0,271125.0,323236.71428571426,4.45775
2020-11-22 12:00:00,152205060.20049945,17596801059571.0,271125.0,323236.71428571426,4.45775
2020-11-22 16:00:00,152205060.20049945,17596801059571.0,271125.0,323236.71428571426,4.45775
2020-11-22 20:00:00,152205060.20049945,17596801059571.0,271125.0,323236.71428571426,4.45775
2020-11-23 00:00:00,128587033.61766332,17596801059571.0,297840.0,321288.5714285714,4.40432
2020-11-23 04:00:00,128587033.61766332,17596801059571.0,297840.0,321288.5714285714,4.40432
2020-11-23 08:00:00,128587033.61766332,17596801059571.0,297840.0,321288.5714285714,4.40432
2020-11-23 12:00:00,128587033.61766332,17596801059571.0,297840.0,321288.5714285714,4.40432
2020-11-23 16:00:00,128587033.61766332,17596801059571.0,297840.0,321288.5714285714,4.40432
2020-11-23 20:00:00,128587033.61766332,17596801059571.0,297840.0,321288.5714285714,4.40432
2020-11-24 00:00:00,118964874.63947083,17596801059571.0,333293.0,319220.14285714284,4.333414
2020-11-24 04:00:00,118964874.63947083,17596801059571.0,333293.0,319220.14285714284,4.333414
2020-11-24 08:00:00,118964874.63947083,17596801059571.0,333293.0,319220.14285714284,4.333414
2020-11-24 12:00:00,118964874.63947083,17596801059571.0,333293.0,319220.14285714284,4.333414
2020-11-24 16:00:00,118964874.63947083,17596801059571.0,333293.0,319220.14285714284,4.333414
2020-11-24 20:00:00,118964874.63947083,17596801059571.0,333293.0,319220.14285714284,4.333414
2020-11-25 00:00:00,135584967.41998515,17596801059571.0,361990.0,319217.71428571426,4.27602
2020-11-25 04:00:00,135584967.41998515,17596801059571.0,361990.0,319217.71428571426,4.27602
2020-11-25 08:00:00,135584967.41998515,17596801059571.0,361990.0,319217.71428571426,4.27602
2020-11-25 12:00:00,135584967.41998515,17596801059571.0,361990.0,319217.71428571426,4.27602
2020-11-25 16:00:00,135584967.41998515,17596801059571.0,361990.0,319217.71428571426,4.27602
2020-11-25 20:00:00,135584967.41998515,17596801059571.0,361990.0,319217.71428571426,4.27602
2020-11-26 00:00:00,131211258.79353401,17596801059571.0,323975.0,321062.5714285714,4.35205
2020-11-26 04:00:00,131211258.79353401,17596801059571.0,323975.0,321062.5714285714,4.35205
2020-11-26 08:00:00,131211258.79353401,17596801059571.0,323975.0,321062.5714285714,4.35205
2020-11-26 12:00:00,131211258.79353401,17596801059571.0,323975.0,321062.5714285714,4.35205
2020-11-26 16:00:00,131211258.79353401,17596801059571.0,323975.0,321062.5714285714,4.35205
2020-11-26 20:00:00,131211258.79353401,17596801059571.0,323975.0,321062.5714285714,4.35205
2020-11-27 00:00:00,134710225.69469494,17596801059571.0,322445.0,317408.14285714284,4.35511
2020-11-27 04:00:00,134710225.69469494,17596801059571.0,322445.0,317408.14285714284,4.35511
2020-11-27 08:00:00,134710225.69469494,17596801059571.0,322445.0,317408.14285714284,4.35511
2020-11-27 12:00:00,134710225.69469494,17596801059571.0,322445.0,317408.14285714284,4.35511
2020-11-27 16:00:00,134710225.69469494,17596801059571.0,322445.0,317408.14285714284,4.35511
2020-11-27 20:00:00,134710225.69469494,17596801059571.0,322445.0,317408.14285714284,4.35511
2020-11-28 00:00:00,134710225.69469494,17596801059571.0,293949.0,314945.28571428574,4.412102
2020-11-28 04:00:00,134710225.69469494,17596801059571.0,293949.0,314945.28571428574,4.412102
2020-11-28 08:00:00,134710225.69469494,17596801059571.0,293949.0,314945.28571428574,4.412102
2020-11-28 12:00:00,134710225.69469494,17596801059571.0,293949.0,314945.28571428574,4.412102
2020-11-28 16:00:00,134710225.69469494,17596801059571.0,293949.0,314945.28571428574,4.412102
2020-11-28 20:00:00,134710225.69469494,17596801059571.0,293949.0,314945.28571428574,4.412102
2020-11-29 00:00:00,135399801.26976258,18158528379021.04,263573.0,313866.4285714286,4.472854
2020-11-29 04:00:00,135399801.26976258,18158528379021.04,263573.0,313866.4285714286,4.472854
2020-11-29 08:00:00,135399801.26976258,18158528379021.04,263573.0,313866.4285714286,4.472854
2020-11-29 12:00:00,135399801.26976258,18158528379021.04,263573.0,313866.4285714286,4.472854
2020-11-29 16:00:00,135399801.26976258,18158528379021.04,263573.0,313866.4285714286,4.472854
2020-11-29 20:00:00,135399801.26976258,18158528379021.04,263573.0,313866.4285714286,4.472854
2020-11-30 00:00:00,107610727.917311,19157154724710.0,256551.0,307968.0,4.486898
2020-11-30 04:00:00,107610727.917311,19157154724710.0,256551.0,307968.0,4.486898
2020-11-30 08:00:00,107610727.917311,19157154724710.0,256551.0,307968.0,4.486898
2020-11-30 12:00:00,107610727.917311,19157154724710.0,256551.0,307968.0,4.486898
2020-11-30 16:00:00,107610727.917311,19157154724710.0,256551.0,307968.0,4.486898
2020-11-30 20:00:00,107610727.917311,19157154724710.0,256551.0,307968.0,4.486898
2020-12-01 00:00:00,144750713.6586838,19157154724710.0,378068.0,314364.4285714286,4.243864
2020-12-01 04:00:00,144750713.6586838,19157154724710.0,378068.0,314364.4285714286,4.243864
2020-12-01 08:00:00,144750713.6586838,19157154724710.0,378068.0,314364.4285714286,4.243864
2020-12-01 12:00:00,144750713.6586838,19157154724710.0,378068.0,314364.4285714286,4.243864
2020-12-01 16:00:00,144750713.6586838,19157154724710.0,378068.0,314364.4285714286,4.243864
2020-12-01 20:00:00,144750713.6586838,19157154724710.0,378068.0,314364.4285714286,4.243864
2020-12-02 00:00:00,124752259.79794464,19157154724710.0,327019.0,309368.5714285714,4.345962
2020-12-02 04:00:00,124752259.79794464,19157154724710.0,327019.0,309368.5714285714,4.345962
2020-12-02 08:00:00,124752259.79794464,19157154724710.0,327019.0,309368.5714285714,4.345962
2020-12-02 12:00:00,124752259.79794464,19157154724710.0,327019.0,309368.5714285714,4.345962
2020-12-02 16:00:00,124752259.79794464,19157154724710.0,327019.0,309368.5714285714,4.345962
2020-12-02 20:00:00,124752259.79794464,19157154724710.0,327019.0,309368.5714285714,4.345962
2020-12-03 00:00:00,149512250.29219317,19157154724710.0,346921.0,312646.5714285714,4.306158
2020-12-03 04:00:00,149512250.29219317,19157154724710.0,346921.0,312646.5714285714,4.306158
2020-12-03 08:00:00,149512250.29219317,19157154724710.0,346921.0,312646.5714285714,4.306158
2020-12-03 12:00:00,149512250.29219317,19157154724710.0,346921.0,312646.5714285714,4.306158
2020-12-03 16:00:00,149512250.29219317,19157154724710.0,346921.0,312646.5714285714,4.306158
2020-12-03 20:00:00,149512250.29219317,19157154724710.0,346921.0,312646.5714285714,4.306158
2020-12-04 00:00:00,137132255.0450689,19157154724710.0,318894.0,312139.28571428574,4.3622119999999995
2020-12-04 04:00:00,137132255.0450689,19157154724710.0,318894.0,312139.28571428574,4.3622119999999995
2020-12-04 08:00:00,137132255.0450689,19157154724710.0,318894.0,312139.28571428574,4.3622119999999995
2020-12-04 12:00:00,137132255.0450689,19157154724710.0,318894.0,312139.28571428574,4.3622119999999995
2020-12-04 16:00:00,137132255.0450689,19157154724710.0,318894.0,312139.28571428574,4.3622119999999995
2020-12-04 20:00:00,137132255.0450689,19157154724710.0,318894.0,312139.28571428574,4.3622119999999995
2020-12-05 00:00:00,137132255.0450689,19157154724710.0,282599.0,310517.85714285716,4.434802
2020-12-05 04:00:00,137132255.0450689,19157154724710.0,282599.0,310517.85714285716,4.434802
2020-12-05 08:00:00,137132255.0450689,19157154724710.0,282599.0,310517.85714285716,4.434802
2020-12-05 12:00:00,137132255.0450689,19157154724710.0,282599.0,310517.85714285716,4.434802
2020-12-05 16:00:00,137132255.0450689,19157154724710.0,282599.0,310517.85714285716,4.434802
2020-12-05 20:00:00,137132255.0450689,19157154724710.0,282599.0,310517.85714285716,4.434802
2020-12-06 00:00:00,129513796.43145394,19157154724710.0,258624.0,309810.85714285716,4.482752
2020-12-06 04:00:00,129513796.43145394,19157154724710.0,258624.0,309810.85714285716,4.482752
2020-12-06 08:00:00,129513796.43145394,19157154724710.0,258624.0,309810.85714285716,4.482752
2020-12-06 12:00:00,129513796.43145394,19157154724710.0,258624.0,309810.85714285716,4.482752
2020-12-06 16:00:00,129513796.43145394,19157154724710.0,258624.0,309810.85714285716,4.482752
2020-12-06 20:00:00,129513796.43145394,19157154724710.0,258624.0,309810.85714285716,4.482752
2020-12-07 00:00:00,142846099.00528008,19157154724710.0,300906.0,316147.28571428574,4.398188
2020-12-07 04:00:00,142846099.00528008,19157154724710.0,300906.0,316147.28571428574,4.398188
2020-12-07 08:00:00,142846099.00528008,19157154724710.0,300906.0,316147.28571428574,4.398188
2020-12-07 12:00:00,142846099.00528008,19157154724710.0,300906.0,316147.28571428574,4.398188
2020-12-07 16:00:00,142846099.00528008,19157154724710.0,300906.0,316147.28571428574,4.398188
2020-12-07 20:00:00,142846099.00528008,19157154724710.0,300906.0,316147.28571428574,4.398188
2020-12-08 00:00:00,137132255.0450689,19157154724710.0,330970.0,309419.0,4.3380600000000005
2020-12-08 04:00:00,137132255.0450689,19157154724710.0,330970.0,309419.0,4.3380600000000005
2020-12-08 08:00:00,137132255.0450689,19157154724710.0,330970.0,309419.0,4.3380600000000005
2020-12-08 12:00:00,137132255.0450689,19157154724710.0,330970.0,309419.0,4.3380600000000005
2020-12-08 16:00:00,137132255.0450689,19157154724710.0,330970.0,309419.0,4.3380600000000005
2020-12-08 20:00:00,137132255.0450689,19157154724710.0,330970.0,309419.0,4.3380600000000005
2020-12-09 00:00:00,132370718.41155955,19157154724710.0,321079.0,308570.4285714286,4.357842
2020-12-09 04:00:00,132370718.41155955,19157154724710.0,321079.0,308570.4285714286,4.357842
2020-12-09 08:00:00,132370718.41155955,19157154724710.0,321079.0,308570.4285714286,4.357842
2020-12-09 12:00:00,132370718.41155955,19157154724710.0,321079.0,308570.4285714286,4.357842
2020-12-09 16:00:00,132370718.41155955,19157154724710.0,321079.0,308570.4285714286,4.357842
2020-12-09 20:00:00,132370718.41155955,19157154724710.0,321079.0,308570.4285714286,4.357842
2020-12-10 00:00:00,123799952.47124276,19157154724710.0,313649.0,303817.28571428574,4.372702
2020-12-10 04:00:00,123799952.47124276,19157154724710.0,313649.0,303817.28571428574,4.372702
2020-12-10 08:00:00,123799952.47124276,19157154724710.0,313649.0,303817.28571428574,4.372702
2020-12-10 12:00:00,123799952.47124276,19157154724710.0,313649.0,303817.28571428574,4.372702
2020-12-10 16:00:00,123799952.47124276,19157154724710.0,313649.0,303817.28571428574,4.372702
2020-12-10 20:00:00,123799952.47124276,19157154724710.0,313649.0,303817.28571428574,4.372702
2020-12-11 00:00:00,131418411.08485769,19157154724710.0,304735.0,301794.5714285714,4.39053
2020-12-11 04:00:00,131418411.08485769,19157154724710.0,304735.0,301794.5714285714,4.39053
2020-12-11 08:00:00,131418411.08485769,19157154724710.0,304735.0,301794.5714285714,4.39053
2020-12-11 12:00:00,131418411.08485769,19157154724710.0,304735.0,301794.5714285714,4.39053
2020-12-11 16:00:00,131418411.08485769,19157154724710.0,304735.0,301794.5714285714,4.39053
2020-12-11 20:00:00,131418411.08485769,19157154724710.0,304735.0,301794.5714285714,4.39053
2020-12-12 00:00:00,125704567.1246465,19157154724710.0,295410.0,303624.71428571426,4.40918
2020-12-12 04:00:00,125704567.1246465,19157154724710.0,295410.0,303624.71428571426,4.40918
2020-12-12 08:00:00,125704567.1246465,19157154724710.0,295410.0,303624.71428571426,4.40918
2020-12-12 12:00:00,125704567.1246465,19157154724710.0,295410.0,303624.71428571426,4.40918
2020-12-12 16:00:00,125704567.1246465,19157154724710.0,295410.0,303624.71428571426,4.40918
2020-12-12 20:00:00,125704567.1246465,19157154724710.0,295410.0,303624.71428571426,4.40918
2020-12-13 00:00:00,148463110.1109586,19144667899932.82,276160.0,306129.85714285716,4.44768
2020-12-13 04:00:00,148463110.1109586,19144667899932.82,276160.0,306129.85714285716,4.44768
2020-12-13 08:00:00,148463110.1109586,19144667899932.82,276160.0,306129.85714285716,4.44768
2020-12-13 12:00:00,148463110.1109586,19144667899932.82,276160.0,306129.85714285716,4.44768
2020-12-13 16:00:00,148463110.1109586,19144667899932.82,276160.0,306129.85714285716,4.44768
2020-12-13 20:00:00,148463110.1109586,19144667899932.82,276160.0,306129.85714285716,4.44768
2020-12-14 00:00:00,134574371.39496115,18670168558400.0,314350.0,308050.4285714286,4.3713
2020-12-14 04:00:00,134574371.39496115,18670168558400.0,314350.0,308050.4285714286,4.3713
2020-12-14 08:00:00,134574371.39496115,18670168558400.0,314350.0,308050.4285714286,4.3713
2020-12-14 12:00:00,134574371.39496115,18670168558400.0,314350.0,308050.4285714286,4.3713
2020-12-14 16:00:00,134574371.39496115,18670168558400.0,314350.0,308050.4285714286,4.3713
2020-12-14 20:00:00,134574371.39496115,18670168558400.0,314350.0,308050.4285714286,4.3713
2020-12-15 00:00:00,129933875.82961763,18670168558400.0,320440.0,306546.14285714284,4.35912
2020-12-15 04:00:00,129933875.82961763,18670168558400.0,320440.0,306546.14285714284,4.35912
2020-12-15 08:00:00,129933875.82961763,18670168558400.0,320440.0,306546.14285714284,4.35912
2020-12-15 12:00:00,129933875.82961763,18670168558400.0,320440.0,306546.14285714284,4.35912
2020-12-15 16:00:00,129933875.82961763,18670168558400.0,320440.0,306546.14285714284,4.35912
2020-12-15 20:00:00,129933875.82961763,18670168558400.0,320440.0,306546.14285714284,4.35912
2020-12-16 00:00:00,132718173.16882376,18670168558400.0,315217.0,305708.71428571426,4.369566
2020-12-16 04:00:00,132718173.16882376,18670168558400.0,315217.0,305708.71428571426,4.369566
2020-12-16 08:00:00,132718173.16882376,18670168558400.0,315217.0,305708.71428571426,4.369566
2020-12-16 12:00:00,132718173.16882376,18670168558400.0,315217.0,305708.71428571426,4.369566
2020-12-16 16:00:00,132718173.16882376,18670168558400.0,315217.0,305708.71428571426,4.369566
2020-12-16 20:00:00,132718173.16882376,18670168558400.0,315217.0,305708.71428571426,4.369566
2020-12-17 00:00:00,119724785.58586197,18670168558400.0,309481.0,305113.28571428574,4.381038
2020-12-17 04:00:00,119724785.58586197,18670168558400.0,309481.0,305113.28571428574,4.381038
2020-12-17 08:00:00,119724785.58586197,18670168558400.0,309481.0,305113.28571428574,4.381038
2020-12-17 12:00:00,119724785.58586197,18670168558400.0,309481.0,305113.28571428574,4.381038
2020-12-17 16:00:00,119724785.58586197,18670168558400.0,309481.0,305113.28571428574,4.381038
2020-12-17 20:00:00,119724785.58586197,18670168558400.0,309481.0,305113.28571428574,4.381038
2020-12-18 00:00:00,145711560.75178552,18670168558400.0,375549.0,315229.5714285714,4.248902
2020-12-18 04:00:00,145711560.75178552,18670168558400.0,375549.0,315229.5714285714,4.248902
2020-12-18 08:00:00,145711560.75178552,18670168558400.0,375549.0,315229.5714285714,4.248902
2020-12-18 12:00:00,145711560.75178552,18670168558400.0,375549.0,315229.5714285714,4.248902
2020-12-18 16:00:00,145711560.75178552,18670168558400.0,375549.0,315229.5714285714,4.248902
2020-12-18 20:00:00,145711560.75178552,18670168558400.0,375549.0,315229.5714285714,4.248902
2020-12-19 00:00:00,146639659.8648542,18670168558400.0,343536.0,322104.71428571426,4.312928
2020-12-19 04:00:00,146639659.8648542,18670168558400.0,343536.0,322104.71428571426,4.312928
2020-12-19 08:00:00,146639659.8648542,18670168558400.0,343536.0,322104.71428571426,4.312928
2020-12-19 12:00:00,146639659.8648542,18670168558400.0,343536.0,322104.71428571426,4.312928
2020-12-19 16:00:00,146639659.8648542,18670168558400.0,343536.0,322104.71428571426,4.312928
2020-12-19 20:00:00,146639659.8648542,18670168558400.0,343536.0,322104.71428571426,4.312928
2020-12-20 00:00:00,140142966.07337332,18670168558400.0,282043.0,322945.14285714284,4.435914
2020-12-20 04:00:00,140142966.07337332,18670168558400.0,282043.0,322945.14285714284,4.435914
2020-12-20 08:00:00,140142966.07337332,18670168558400.0,282043.0,322945.14285714284,4.435914
2020-12-20 12:00:00,140142966.07337332,18670168558400.0,282043.0,322945.14285714284,4.435914
2020-12-20 16:00:00,140142966.07337332,18670168558400.0,282043.0,322945.14285714284,4.435914
2020-12-20 20:00:00,140142966.07337332,18670168558400.0,282043.0,322945.14285714284,4.435914
2020-12-21 00:00:00,126221479.37734285,18670168558400.0,269834.0,316585.71428571426,4.460332
2020-12-21 04:00:00,126221479.37734285,18670168558400.0,269834.0,316585.71428571426,4.460332
2020-12-21 08:00:00,126221479.37734285,18670168558400.0,269834.0,316585.71428571426,4.460332
2020-12-21 12:00:00,126221479.37734285,18670168558400.0,269834.0,316585.71428571426,4.460332
2020-12-21 16:00:00,126221479.37734285,18670168558400.0,269834.0,316585.71428571426,4.460332
2020-12-21 20:00:00,126221479.37734285,18670168558400.0,269834.0,316585.71428571426,4.460332
2020-12-22 00:00:00,132718173.16882376,18670168558400.0,324163.0,317117.5714285714,4.351674
2020-12-22 04:00:00,132718173.16882376,18670168558400.0,324163.0,317117.5714285714,4.351674
2020-12-22 08:00:00,132718173.16882376,18670168558400.0,324163.0,317117.5714285714,4.351674
2020-12-22 12:00:00,132718173.16882376,18670168558400.0,324163.0,317117.5714285714,4.351674
2020-12-22 16:00:00,132718173.16882376,18670168558400.0,324163.0,317117.5714285714,4.351674
2020-12-22 20:00:00,132718173.16882376,18670168558400.0,324163.0,317117.5714285714,4.351674
2020-12-23 00:00:00,142927263.41257942,18670168558400.0,338463.0,320438.4285714286,4.323074
2020-12-23 04:00:00,142927263.41257942,18670168558400.0,338463.0,320438.4285714286,4.323074
2020-12-23 08:00:00,142927263.41257942,18670168558400.0,338463.0,320438.4285714286,4.323074
2020-12-23 12:00:00,142927263.41257942,18670168558400.0,338463.0,320438.4285714286,4.323074
2020-12-23 16:00:00,142927263.41257942,18670168558400.0,338463.0,320438.4285714286,4.323074
2020-12-23 20:00:00,142927263.41257942,18670168558400.0,338463.0,320438.4285714286,4.323074
2020-12-24 00:00:00,116940488.24665588,18670168558400.0,269559.0,314735.28571428574,4.460882
2020-12-24 04:00:00,116940488.24665588,18670168558400.0,269559.0,314735.28571428574,4.460882
2020-12-24 08:00:00,116940488.24665588,18670168558400.0,269559.0,314735.28571428574,4.460882
2020-12-24 12:00:00,116940488.24665588,18670168558400.0,269559.0,314735.28571428574,4.460882
2020-12-24 16:00:00,116940488.24665588,18670168558400.0,269559.0,314735.28571428574,4.460882
2020-12-24 20:00:00,116940488.24665588,18670168558400.0,269559.0,314735.28571428574,4.460882
2020-12-25 00:00:00,133646272.28189245,18670168558400.0,303901.0,304499.85714285716,4.3921980000000005
2020-12-25 04:00:00,133646272.28189245,18670168558400.0,303901.0,304499.85714285716,4.3921980000000005
2020-12-25 08:00:00,133646272.28189245,18670168558400.0,303901.0,304499.85714285716,4.3921980000000005
2020-12-25 12:00:00,133646272.28189245,18670168558400.0,303901.0,304499.85714285716,4.3921980000000005
2020-12-25 16:00:00,133646272.28189245,18670168558400.0,303901.0,304499.85714285716,4.3921980000000005
2020-12-25 20:00:00,133646272.28189245,18670168558400.0,303901.0,304499.85714285716,4.3921980000000005
2020-12-26 00:00:00,127149578.49041158,18670168558400.0,273954.0,294559.5714285714,4.452092
